0.0001,0
0.0002,0
0.0003,0
0.00040001,0
0.00050001,0
0.00060001,0
0.00070001,0
0.00080001,0
0.00090001,0
0.001,0
0.0011,0
0.0012,0
0.0013,0
0.0014,0
0.0015,0
0.0016,0
0.0017,0
0.0018,0
0.0019,0
0.002,0
0.0021,0
0.0022,0
0.0023,0
0.0024,0
0.0025,0
0.0026,0
0.0027,0
0.0028,0
0.0029,0
0.0030001,0
0.0031001,0
0.0032001,0
0.0033001,0
0.0034001,0
0.0035001,0
0.0036001,0
0.0037001,0
0.0038001,0
0.0039001,0
0.0040001,0
0.0041001,0
0.0042001,0
0.0043001,0
0.0044001,0
0.0045001,0
0.0046001,0
0.0047001,0
0.0048001,0
0.0049001,0
0.0050001,0
0.0051001,0
0.0052001,0
0.0053001,0
0.0054001,0
0.0055001,0
0.0056001,0
0.0057001,0
0.0058001,0
0.0059001,0
0.0060001,0
0.0061001,0
0.0062001,0
0.0063001,0
0.0064001,0
0.0065001,0
0.0066001,0
0.0067001,0
0.0068001,0
0.0069001,0
0.0070001,0
0.0071001,0
0.0072001,0
0.0073001,0
0.0074001,0
0.0075001,0
0.0076001,0
0.0077001,0
0.0078001,0
0.0079001,0
0.0080001,0
0.0081001,0
0.0082001,0
0.0083001,0
0.0084001,0
0.0085001,0
0.0086001,0
0.0087001,0
0.0088002,0
0.0089002,0
0.0090002,0
0.0091002,0
0.0092002,0
0.0093002,0
0.0094002,0
0.0095002,0
0.0096002,0
0.0097002,0
0.0098002,0
0.0099002,0
0.01,0
0.0101,0
0.0102,0
0.0103,0
0.0104,0
0.0105,0
0.0106,0
0.0107,0
0.0108,0
0.0109,0
0.011,0
0.0111,0
0.0112,0
0.0113,0
0.0114,0
0.0115,0
0.0116,0
0.0117,0
0.0118,0
0.0119,0
0.012,0
0.0121,0
0.0122,0
0.0123,0
0.0124,0
0.0125,0
0.0126,0
0.0127,0
0.0128,0
0.0129,0
0.013,0
0.0131,0
0.0132,0
0.0133,0
0.0134,0
0.0135,0
0.0136,0
0.0137,0
0.0138,0
0.0139,0
0.014,0
0.0141,0
0.0142,0
0.0143,0
0.0144,0
0.0145,0
0.0146,0
0.0147,0
0.0148,0
0.0149,0
0.015,0
0.0151,0
0.0152,0
0.0153,0
0.0154,0
0.0155,0
