0.0001,3.0928,5
0.0002,3.4603,5
0.0003,3.2479,5
0.0004,3.7578,5
0.0005,2.9747,5
0.0006,2.8053,5
0.0007,4.0478,5
0.0008,3.3592,5
0.0009,3.3375,5
0.001,3.5453,5
0.0011,3.4052,5
0.0012,3.5492,5
0.0013,3.0364,5
0.0014,3.1126,5
0.0015,3.4783,5
0.0016,3.238,5
0.0017,3.6833,5
0.0018,3.2315,5
0.0019,3.7147,5
0.002,3.7861,5
0.0021,3.4842,5
0.0022,3.6468,5
0.0023,3.2235,5
0.0024,4.035,5
0.0025,2.5316,5
0.0026,3.0444,5
0.0027,3.6786,5
0.0028,3.3827,5
0.0029,2.7328,5
0.003,3.3786,5
0.0031,3.0638,5
0.0032,3.6024,5
0.0033,3.6091,5
0.0034,3.571,5
0.0035,3.3201,5
0.0036,3.0583,5
0.0037,3.0972,5
0.0038,3.2715,5
0.0039,3.1451,5
0.004,3.6314,5
0.0041,3.3327,5
0.0042,3.8653,5
0.0043,3.8162,5
0.0044,3.7108,5
0.0045,3.8479,5
0.0046,3.5108,5
0.0047,3.6752,5
0.0048,3.4819,5
0.0049,3.0795,5
0.005,3.2171,5
0.0051,3.3003,5
0.0052,3.6103,5
0.0053,3.8295,5
0.0054,3.1625,5
0.0055,3.5343,5
0.0056,2.9817,5
0.0057,3.4416,5
0.0058,3.9411,5
0.0059,2.8683,5
0.006,4.0405,5
0.0061,3.6982,5
0.0062,2.7789,5
0.0063,3.1349,5
0.0064,3.0385,5
0.0065,3.9057,5
0.0066,3.135,5
0.0067,3.3975,5
0.0068,3.986,5
0.0069,3.7161,5
0.007,3.1612,5
0.0071,3.4786,5
0.0072,3.4406,5
0.0073,3.2075,5
0.0074,3.8173,5
0.0075,3.4231,5
0.0076,3.3621,5
0.0077,3.5501,5
0.0078,3.3117,5
0.0079,3.648,5
0.008,3.9181,5
0.0081,3.4221,5
0.0082,3.5485,5
0.0083,3.5333,5
0.0084,3.7584,5
0.0085,3.0125,5
0.0086,3.1793,5
0.0087,3.2417,5
0.0088,3.6324,5
0.0089,3.9552,5
0.009,3.2829,5
0.0091,3.3603,5
0.0092,3.4931,5
0.0093,3.64,5
0.0094,3.5134,5
0.0095,3.2687,5
0.0096,3.9285,5
0.0097,3.5214,5
0.0098,3.8193,5
0.0099,3.7204,5
0.01,3.7628,5
0.0101,3.6017,5
0.0102,3.5328,5
